Date,Store,Dept,Weekly_Sales,IsHoliday
2011-04-08,2,5,28905.88,False
2011-04-15,2,5,26829.78,False
2011-04-22,2,5,29179.9,False
2011-04-29,2,5,21277.66,False
2011-05-06,2,5,21543.95,False
2011-05-13,2,5,19321.39,False
2011-05-20,2,5,17777.31,False
2011-05-27,2,5,21387.42,False
2011-06-03,2,5,21997.1,False
2011-06-10,2,5,25711.63,False
2011-06-17,2,5,25785.19,False
2011-06-24,2,5,23619.99,False
2011-07-01,2,5,21354.28,False
2011-07-08,2,5,19500.87,False
2011-07-15,2,5,21756.13,False
2011-07-22,2,5,21350.63,False
2011-07-29,2,5,19561.58,False
2011-08-05,2,5,24415.55,False
2011-08-12,2,5,20501.22,False
2011-08-19,2,5,19877.34,False
2011-08-26,2,5,19545.59,False
2011-09-02,2,5,20155.06,False
2011-09-09,2,5,20122.27,True
2011-09-16,2,5,22894.86,False
2011-09-23,2,5,23579.5,False
2011-09-30,2,5,23170.82,False
2011-10-07,2,5,29890.6,False
2011-10-14,2,5,25263.69,False
2011-10-21,2,5,37684.18,False
2011-10-28,2,5,33234.62,False
2011-11-04,2,5,37783.35,False
2011-11-11,2,5,42089.25,False
2011-11-18,2,5,33040.97,False
2011-11-25,2,5,102614.71,True
2011-12-02,2,5,34868.24,False
2011-12-09,2,5,51509.07,False
2011-12-16,2,5,65588.98,False
2011-12-23,2,5,106536.9,False
2011-12-30,2,5,39314.47,True
2012-01-06,2,5,24429.4,False
2012-01-13,2,5,21581.64,False
2012-01-20,2,5,24258.35,False
2012-01-27,2,5,25254.46,False
2012-02-03,2,5,35533.52,False
2012-02-10,2,5,39231.34,True
2012-02-17,2,5,52735.59,False
2012-02-24,2,5,34626.9,False
2012-03-02,2,5,32307.69,False
2012-03-09,2,5,28448.89,False
2012-03-16,2,5,32855.76,False
2012-03-23,2,5,23991.99,False
2012-03-30,2,5,23440.64,False
2012-04-06,2,5,29379.66,False
2012-04-13,2,5,23202.76,False
2012-04-20,2,5,19918.98,False
2012-04-27,2,5,16528.64,False
2012-05-04,2,5,20351.43,False
2012-05-11,2,5,19210.13,False
2012-05-18,2,5,19415.92,False
2012-05-25,2,5,20657.98,False
2012-06-01,2,5,18540.63,False
2012-06-08,2,5,27297.35,False
2012-06-15,2,5,26047.39,False
2012-06-22,2,5,24467.72,False
2012-06-29,2,5,22011.26,False
2012-07-06,2,5,20850.59,False
2012-07-13,2,5,20668.27,False
2012-07-20,2,5,19608.0,False
2012-07-27,2,5,17403.45,False
2012-08-03,2,5,18214.94,False
2012-08-10,2,5,21574.47,False
2012-08-17,2,5,20644.15,False
2012-08-24,2,5,28013.73,False
2012-08-31,2,5,25320.02,False
2012-09-07,2,5,18819.51,True
2012-09-14,2,5,22075.36,False
2012-09-21,2,5,26693.63,False
2012-09-28,2,5,31205.06,False
2012-10-05,2,5,29039.55,False
2012-10-12,2,5,28203.54,False
2012-10-19,2,5,27097.6,False
2012-10-26,2,5,30891.9,False
2010-02-05,2,6,7472.24,False
2010-02-12,2,6,12491.16,True
2010-02-19,2,6,10592.63,False
2010-02-26,2,6,8273.51,False
2010-03-05,2,6,6068.64,False
2010-03-12,2,6,8030.58,False
2010-03-19,2,6,6365.82,False
2010-03-26,2,6,7594.56,False
2010-04-02,2,6,6375.83,False
2010-04-09,2,6,5978.04,False
2010-04-16,2,6,5984.9,False
2010-04-23,2,6,6293.49,False
2010-04-30,2,6,6215.07,False
2010-05-07,2,6,12981.17,False
2010-05-14,2,6,11850.07,False
2010-05-21,2,6,8331.46,False
2010-05-28,2,6,9378.9,False
2010-06-04,2,6,11352.12,False
2010-06-11,2,6,10125.25,False
2010-06-18,2,6,7275.86,False
2010-06-25,2,6,7898.58,False
2010-07-02,2,6,7216.63,False
2010-07-09,2,6,8004.37,False
2010-07-16,2,6,6375.45,False
2010-07-23,2,6,8370.9,False
2010-07-30,2,6,5050.13,False
2010-08-06,2,6,8095.68,False
2010-08-13,2,6,7453.02,False
2010-08-20,2,6,5654.59,False
2010-08-27,2,6,4855.07,False
2010-09-03,2,6,5343.92,False
2010-09-10,2,6,6567.2,True
2010-09-17,2,6,7218.06,False
2010-09-24,2,6,7809.65,False
2010-10-01,2,6,6989.57,False
2010-10-08,2,6,5869.56,False
2010-10-15,2,6,4802.92,False
2010-10-22,2,6,6058.8,False
2010-10-29,2,6,5520.87,False
2010-11-05,2,6,6094.83,False
2010-11-12,2,6,5171.68,False
2010-11-19,2,6,7668.48,False
2010-11-26,2,6,27228.0,True
2010-12-03,2,6,7397.88,False
2010-12-10,2,6,11660.79,False
2010-12-17,2,6,22968.91,False
2010-12-24,2,6,42885.88,False
2010-12-31,2,6,7570.19,True
2011-01-07,2,6,2969.62,False
2011-01-14,2,6,3481.18,False
2011-01-21,2,6,4562.65,False
2011-01-28,2,6,2995.8,False
2011-02-04,2,6,5758.5,False
2011-02-11,2,6,4841.18,True
2011-02-18,2,6,8158.21,False
2011-02-25,2,6,5827.75,False
2011-03-04,2,6,8339.2,False
2011-03-11,2,6,7108.21,False
2011-03-18,2,6,6379.76,False
2011-03-25,2,6,5086.36,False
2011-04-01,2,6,6312.02,False
2011-04-08,2,6,6322.48,False
2011-04-15,2,6,5048.72,False
2011-04-22,2,6,7287.96,False
2011-04-29,2,6,5138.55,False
2011-05-06,2,6,7046.4,False
2011-05-13,2,6,8296.14,False
2011-05-20,2,6,4742.86,False
2011-05-27,2,6,7862.77,False
2011-06-03,2,6,6485.78,False
2011-06-10,2,6,6808.89,False
2011-06-17,2,6,6968.89,False
2011-06-24,2,6,5908.48,False
2011-07-01,2,6,6078.89,False
2011-07-08,2,6,5876.01,False
2011-07-15,2,6,4818.73,False
2011-07-22,2,6,4393.13,False
2011-07-29,2,6,5036.44,False
2011-08-05,2,6,4509.9,False
2011-08-12,2,6,3353.52,False
2011-08-19,2,6,3791.28,False
2011-08-26,2,6,4230.17,False
2011-09-02,2,6,5331.25,False
2011-09-09,2,6,5082.27,True
2011-09-16,2,6,4381.1,False
2011-09-23,2,6,3995.48,False
2011-09-30,2,6,3725.45,False
2011-10-07,2,6,5234.84,False
2011-10-14,2,6,5904.4,False
2011-10-21,2,6,7434.31,False
2011-10-28,2,6,4765.93,False
2011-11-04,2,6,5323.9,False
2011-11-11,2,6,4351.43,False
2011-11-18,2,6,4374.24,False
2011-11-25,2,6,21410.28,True
2011-12-02,2,6,7411.0,False
2011-12-09,2,6,10249.8,False
2011-12-16,2,6,10377.16,False
2011-12-23,2,6,22902.42,False
2011-12-30,2,6,9467.77,True
2012-01-06,2,6,3468.68,False
2012-01-13,2,6,2705.52,False
2012-01-20,2,6,3471.01,False
2012-01-27,2,6,5038.36,False
2012-02-03,2,6,5239.88,False
2012-02-10,2,6,5301.57,True
2012-02-17,2,6,6707.71,False
2012-02-24,2,6,5014.34,False
2012-03-02,2,6,4330.77,False
2012-03-09,2,6,5163.51,False
2012-03-16,2,6,5449.41,False
2012-03-23,2,6,3521.51,False
2012-03-30,2,6,3186.37,False
2012-04-06,2,6,4546.61,False
2012-04-13,2,6,5379.77,False
2012-04-20,2,6,4898.1,False
2012-04-27,2,6,3515.14,False
2012-05-04,2,6,4512.07,False
2012-05-11,2,6,5663.61,False
2012-05-18,2,6,7974.1,False
2012-05-25,2,6,6241.53,False
2012-06-01,2,6,5385.61,False
2012-06-08,2,6,4731.09,False
2012-06-15,2,6,5635.87,False
2012-06-22,2,6,4125.62,False
2012-06-29,2,6,4644.03,False
2012-07-06,2,6,6004.84,False
2012-07-13,2,6,3807.46,False
2012-07-20,2,6,4656.31,False
2012-07-27,2,6,3425.84,False
2012-08-03,2,6,4460.42,False
2012-08-10,2,6,3394.06,False
2012-08-17,2,6,4601.36,False
2012-08-24,2,6,3514.91,False
2012-08-31,2,6,5204.33,False
2012-09-07,2,6,4129.51,True
2012-09-14,2,6,5524.04,False
2012-09-21,2,6,6288.61,False
2012-09-28,2,6,5130.01,False
2012-10-05,2,6,4503.69,False
2012-10-12,2,6,4864.11,False
2012-10-19,2,6,6601.5,False
2012-10-26,2,6,5253.54,False
2010-02-05,3,1,6453.58,False
2010-02-12,3,1,12748.72,True
2010-02-19,3,1,8918.31,False
2010-02-26,3,1,4992.0,False
2010-03-05,3,1,5172.73,False
2010-03-12,3,1,5540.28,False
2010-03-19,3,1,5118.12,False
2010-03-26,3,1,6620.12,False
2010-04-02,3,1,16399.01,False
2010-04-09,3,1,8316.05,False
2010-04-16,3,1,4061.89,False
2010-04-23,3,1,4417.17,False
2010-04-30,3,1,4159.25,False
2010-05-07,3,1,4756.69,False
2010-05-14,3,1,4771.24,False
2010-05-21,3,1,4444.92,False
2010-05-28,3,1,4204.65,False
2010-06-04,3,1,5020.1,False
2010-06-11,3,1,4726.45,False
2010-06-18,3,1,4444.66,False
2010-06-25,3,1,4377.74,False
2010-07-02,3,1,4238.56,False
2010-07-09,3,1,4544.62,False
2010-07-16,3,1,3440.69,False
2010-07-23,3,1,3874.45,False
2010-07-30,3,1,4205.62,False
2010-08-06,3,1,3552.7,False
2010-08-13,3,1,3930.41,False
2010-08-20,3,1,4136.05,False
2010-08-27,3,1,3917.19,False
2010-09-03,3,1,4923.61,False
2010-09-10,3,1,5184.6,True
2010-09-17,3,1,5833.23,False
2010-09-24,3,1,5855.34,False
2010-10-01,3,1,5617.26,False
2010-10-08,3,1,6848.21,False
2010-10-15,3,1,7157.09,False
2010-10-22,3,1,7665.09,False
2010-10-29,3,1,11645.78,False
2010-11-05,3,1,14326.87,False
2010-11-12,3,1,5003.46,False
2010-11-19,3,1,5848.35,False
2010-11-26,3,1,5111.38,True
2010-12-03,3,1,7442.48,False
2010-12-10,3,1,9361.27,False
2010-12-17,3,1,14138.92,False
2010-12-24,3,1,12351.12,False
2010-12-31,3,1,5375.83,True
2011-01-07,3,1,4150.96,False
2011-01-14,3,1,5938.37,False
2011-01-21,3,1,5514.44,False
2011-01-28,3,1,5934.7,False
2011-02-04,3,1,7522.25,False
2011-02-11,3,1,11283.98,True
2011-02-18,3,1,15348.06,False
2011-02-25,3,1,4896.15,False
2011-03-04,3,1,6673.83,False
2011-03-11,3,1,6440.67,False
2011-03-18,3,1,5850.92,False
2011-03-25,3,1,6692.63,False
2011-04-01,3,1,6389.96,False
2011-04-08,3,1,6885.58,False
2011-04-15,3,1,9203.25,False
2011-04-22,3,1,15862.38,False
2011-04-29,3,1,9410.55,False
2011-05-06,3,1,5941.28,False
2011-05-13,3,1,4660.39,False
2011-05-20,3,1,5142.22,False
2011-05-27,3,1,5194.21,False
2011-06-03,3,1,4906.27,False
2011-06-10,3,1,4790.03,False
2011-06-17,3,1,5738.3,False
2011-06-24,3,1,4484.47,False
2011-07-01,3,1,5273.09,False
2011-07-08,3,1,4324.95,False
2011-07-15,3,1,4985.82,False
2011-07-22,3,1,5176.73,False
2011-07-29,3,1,4645.99,False
2011-08-05,3,1,5285.83,False
2011-08-12,3,1,4799.63,False
2011-08-19,3,1,4808.68,False
2011-08-26,3,1,5625.99,False
2011-09-02,3,1,5210.03,False
2011-09-09,3,1,5210.02,True
2011-09-16,3,1,6041.07,False
2011-09-23,3,1,7151.93,False
2011-09-30,3,1,6251.24,False
2011-10-07,3,1,7897.72,False
2011-10-14,3,1,7205.82,False
2011-10-21,3,1,9257.97,False
2011-10-28,3,1,11932.26,False
2011-11-04,3,1,15836.73,False
2011-11-11,3,1,6525.18,False
2011-11-18,3,1,7350.22,False
2011-11-25,3,1,6912.38,True
2011-12-02,3,1,9251.4,False
2011-12-09,3,1,10485.08,False
2011-12-16,3,1,15210.07,False
2011-12-23,3,1,12332.52,False
2011-12-30,3,1,7793.74,True
2012-01-06,3,1,6361.95,False
2012-01-13,3,1,7544.97,False
2012-01-20,3,1,7461.43,False
2012-01-27,3,1,8381.18,False
2012-02-03,3,1,8925.18,False
2012-02-10,3,1,11343.41,True
2012-02-17,3,1,18407.08,False
2012-02-24,3,1,7714.8,False
2012-03-02,3,1,8067.85,False
2012-03-09,3,1,8192.77,False
2012-03-16,3,1,7613.23,False
2012-03-23,3,1,9390.09,False
2012-03-30,3,1,12259.62,False
2012-04-06,3,1,18969.05,False
2012-04-13,3,1,9961.51,False
2012-04-20,3,1,8131.34,False
2012-04-27,3,1,7145.2,False
2012-05-04,3,1,6635.58,False
2012-05-11,3,1,5794.35,False
2012-05-18,3,1,6121.23,False
2012-05-25,3,1,6715.54,False
2012-06-01,3,1,6755.83,False
2012-06-08,3,1,7390.4,False
2012-06-15,3,1,6966.06,False
2012-06-22,3,1,6926.88,False
2012-06-29,3,1,6932.65,False
2012-07-06,3,1,6711.19,False
2012-07-13,3,1,5991.01,False
2012-07-20,3,1,6856.63,False
2012-07-27,3,1,7834.4,False
2012-08-03,3,1,7268.86,False
2012-08-10,3,1,5853.88,False
2012-08-17,3,1,6762.8,False
2012-08-24,3,1,6991.31,False
2012-08-31,3,1,6943.91,False
2012-09-07,3,1,8118.58,True
2012-09-14,3,1,8712.1,False
2012-09-21,3,1,9218.35,False
2012-09-28,3,1,8762.39,False
2012-10-05,3,1,9750.12,False
2012-10-12,3,1,11038.58,False
2012-10-19,3,1,10886.48,False
2012-10-26,3,1,11351.24,False
2010-02-05,3,2,17566.72,False
2010-02-12,3,2,15177.3,True
2010-02-19,3,2,15676.11,False
2010-02-26,3,2,15112.23,False
2010-03-05,3,2,16477.28,False
2010-03-12,3,2,15022.47,False
2010-03-19,3,2,14631.7,False
2010-03-26,3,2,14044.59,False
2010-04-02,3,2,15830.95,False
2010-04-09,3,2,14848.71,False
2010-04-16,3,2,14846.32,False
2010-04-23,3,2,14182.84,False
2010-04-30,3,2,14019.26,False
2010-05-07,3,2,16416.91,False
2010-05-14,3,2,15597.26,False
2010-05-21,3,2,15098.12,False
2010-05-28,3,2,14749.03,False
2010-06-04,3,2,17083.4,False
2010-06-11,3,2,15351.27,False
2010-06-18,3,2,14982.99,False
2010-06-25,3,2,13851.83,False
2010-07-02,3,2,16314.65,False
2010-07-09,3,2,15093.18,False
2010-07-16,3,2,14659.55,False
2010-07-23,3,2,14224.53,False
2010-07-30,3,2,14191.77,False
2010-08-06,3,2,16183.81,False
2010-08-13,3,2,13947.93,False
2010-08-20,3,2,14316.56,False
2010-08-27,3,2,15567.78,False
2010-09-03,3,2,15961.1,False
2010-09-10,3,2,14946.42,True
2010-09-17,3,2,14294.92,False
2010-09-24,3,2,14200.47,False
2010-10-01,3,2,14214.86,False
2010-10-08,3,2,15962.43,False
2010-10-15,3,2,13618.05,False
2010-10-22,3,2,14729.64,False
2010-10-29,3,2,13421.58,False
2010-11-05,3,2,18340.04,False
2010-11-12,3,2,13929.33,False
2010-11-19,3,2,15414.89,False
2010-11-26,3,2,14051.23,True
2010-12-03,3,2,16093.58,False
2010-12-10,3,2,14645.35,False
2010-12-17,3,2,15027.83,False
2010-12-24,3,2,16877.14,False
2010-12-31,3,2,13584.29,True
2011-01-07,3,2,15543.04,False
2011-01-14,3,2,13797.81,False
2011-01-21,3,2,15655.73,False
2011-01-28,3,2,13876.17,False
2011-02-04,3,2,17746.76,False
2011-02-11,3,2,16535.49,True
2011-02-18,3,2,16948.62,False
2011-02-25,3,2,16219.96,False
2011-03-04,3,2,18932.19,False
2011-03-11,3,2,16948.55,False
2011-03-18,3,2,16740.65,False
2011-03-25,3,2,15263.73,False
2011-04-01,3,2,14053.93,False
2011-04-08,3,2,15993.94,False
2011-04-15,3,2,14468.88,False
2011-04-22,3,2,14481.21,False
2011-04-29,3,2,15180.97,False
2011-05-06,3,2,17081.58,False
2011-05-13,3,2,15045.29,False
2011-05-20,3,2,16165.1,False
2011-05-27,3,2,16396.82,False
2011-06-03,3,2,18860.29,False
2011-06-10,3,2,17134.57,False
2011-06-17,3,2,16598.43,False
2011-06-24,3,2,16371.62,False
2011-07-01,3,2,17234.09,False
2011-07-08,3,2,18142.08,False
2011-07-15,3,2,17280.79,False
2011-07-22,3,2,16943.33,False
2011-07-29,3,2,15522.52,False
2011-08-05,3,2,17813.69,False
2011-08-12,3,2,15778.28,False
2011-08-19,3,2,16711.34,False
2011-08-26,3,2,17076.63,False
2011-09-02,3,2,18264.92,False
2011-09-09,3,2,18239.57,True
2011-09-16,3,2,16869.08,False
2011-09-23,3,2,16903.48,False
2011-09-30,3,2,16265.53,False
2011-10-07,3,2,18304.81,False
2011-10-14,3,2,16641.16,False
2011-10-21,3,2,17254.0,False
2011-10-28,3,2,15181.86,False
2011-11-04,3,2,17299.41,False
2011-11-11,3,2,16030.5,False
2011-11-18,3,2,16717.85,False
2011-11-25,3,2,14641.28,True
2011-12-02,3,2,17134.48,False
2011-12-09,3,2,17374.19,False
2011-12-16,3,2,19193.83,False
2011-12-23,3,2,20953.59,False
2011-12-30,3,2,16996.31,True
2012-01-06,3,2,16860.86,False
2012-01-13,3,2,15991.42,False
2012-01-20,3,2,16779.65,False
2012-01-27,3,2,16162.75,False
2012-02-03,3,2,20418.72,False
2012-02-10,3,2,20754.94,True
2012-02-17,3,2,19546.6,False
2012-02-24,3,2,18270.09,False
2012-03-02,3,2,22222.09,False
2012-03-09,3,2,19256.13,False
2012-03-16,3,2,18206.82,False
2012-03-23,3,2,17341.51,False
2012-03-30,3,2,18609.02,False
2012-04-06,3,2,19899.97,False
2012-04-13,3,2,18101.45,False
2012-04-20,3,2,18816.49,False
2012-04-27,3,2,19008.6,False
2012-05-04,3,2,20638.49,False
2012-05-11,3,2,18177.59,False
2012-05-18,3,2,19237.79,False
2012-05-25,3,2,18005.1,False
2012-06-01,3,2,20482.8,False
2012-06-08,3,2,20543.8,False
2012-06-15,3,2,19719.88,False
2012-06-22,3,2,19549.19,False
2012-06-29,3,2,19623.29,False
2012-07-06,3,2,20826.61,False
2012-07-13,3,2,19257.58,False
2012-07-20,3,2,18253.09,False
2012-07-27,3,2,18915.8,False
2012-08-03,3,2,21064.43,False
2012-08-10,3,2,19509.85,False
2012-08-17,3,2,19013.37,False
2012-08-24,3,2,18145.98,False
2012-08-31,3,2,20118.38,False
2012-09-07,3,2,19681.7,True
2012-09-14,3,2,18532.1,False
2012-09-21,3,2,18270.56,False
2012-09-28,3,2,17986.75,False
2012-10-05,3,2,20517.77,False
2012-10-12,3,2,18120.98,False
2012-10-19,3,2,19849.1,False
2012-10-26,3,2,18894.7,False
2010-02-05,3,3,4710.29,False
2010-02-12,3,3,4887.08,True
2010-02-19,3,3,4461.75,False
2010-02-26,3,3,4807.77,False
2010-03-05,3,3,4296.57,False
2010-03-12,3,3,4067.62,False
2010-03-19,3,3,2444.09,False
2010-03-26,3,3,4302.59,False
2010-04-02,3,3,3288.31,False
2010-04-09,3,3,3353.84,False
2010-04-16,3,3,3402.61,False
2010-04-23,3,3,4006.1,False
2010-04-30,3,3,2812.94,False
2010-05-07,3,3,3841.05,False
2010-05-14,3,3,3660.35,False
2010-05-21,3,3,3372.16,False
2010-05-28,3,3,3568.78,False
2010-06-04,3,3,3408.74,False
2010-06-11,3,3,2503.69,False
2010-06-18,3,3,2920.7,False
2010-06-25,3,3,2731.51,False
2010-07-02,3,3,2645.63,False
2010-07-09,3,3,4657.49,False
2010-07-16,3,3,5805.9,False
2010-07-23,3,3,7107.79,False
2010-07-30,3,3,9147.7,False
2010-08-06,3,3,11686.01,False
2010-08-13,3,3,9329.48,False
2010-08-20,3,3,13119.92,False
2010-08-27,3,3,15065.52,False
2010-09-03,3,3,5942.43,False
2010-09-10,3,3,3546.95,True
2010-09-17,3,3,3116.79,False
2010-09-24,3,3,4106.96,False
2010-10-01,3,3,3233.79,False
2010-10-08,3,3,4171.83,False
2010-10-15,3,3,4271.04,False
2010-10-22,3,3,4086.16,False
2010-10-29,3,3,3070.97,False
2010-11-05,3,3,4191.21,False
2010-11-12,3,3,3534.32,False
2010-11-19,3,3,3468.65,False
2010-11-26,3,3,4411.18,True
2010-12-03,3,3,4732.03,False
2010-12-10,3,3,4251.07,False
2010-12-17,3,3,4951.06,False
2010-12-24,3,3,5107.51,False
2010-12-31,3,3,2771.75,True
2011-01-07,3,3,5598.68,False
2011-01-14,3,3,4556.46,False
2011-01-21,3,3,5060.19,False
2011-01-28,3,3,5401.52,False
2011-02-04,3,3,4159.78,False
2011-02-11,3,3,4151.55,True
2011-02-18,3,3,3964.01,False
2011-02-25,3,3,3705.62,False
2011-03-04,3,3,3915.23,False
2011-03-11,3,3,4078.53,False
2011-03-18,3,3,2705.53,False
2011-03-25,3,3,4418.87,False
2011-04-01,3,3,3324.23,False
2011-04-08,3,3,3921.45,False
2011-04-15,3,3,3740.3,False
2011-04-22,3,3,3125.65,False
2011-04-29,3,3,3421.34,False
2011-05-06,3,3,4053.3,False
2011-05-13,3,3,3609.7,False
2011-05-20,3,3,4361.71,False
2011-05-27,3,3,2995.51,False
2011-06-03,3,3,4025.84,False
2011-06-10,3,3,5148.98,False
2011-06-17,3,3,3661.25,False
2011-06-24,3,3,3310.79,False
2011-07-01,3,3,3077.4,False
2011-07-08,3,3,3704.76,False
2011-07-15,3,3,5610.38,False
2011-07-22,3,3,7727.86,False
2011-07-29,3,3,9363.0,False
2011-08-05,3,3,13591.15,False
2011-08-12,3,3,14256.56,False
2011-08-19,3,3,17710.48,False
2011-08-26,3,3,16958.55,False
2011-09-02,3,3,7457.63,False
2011-09-09,3,3,5107.23,True
2011-09-16,3,3,4587.47,False
2011-09-23,3,3,4640.47,False
2011-09-30,3,3,4318.6,False
2011-10-07,3,3,4583.2,False
2011-10-14,3,3,3901.89,False
2011-10-21,3,3,4195.47,False
2011-10-28,3,3,4439.84,False
2011-11-04,3,3,4873.22,False
2011-11-11,3,3,4611.85,False
2011-11-18,3,3,4038.32,False
2011-11-25,3,3,4382.01,True
2011-12-02,3,3,4716.27,False
2011-12-09,3,3,5108.42,False
2011-12-16,3,3,5356.95,False
2011-12-23,3,3,5732.92,False
2011-12-30,3,3,3936.63,True
2012-01-06,3,3,5745.49,False
2012-01-13,3,3,5489.87,False
2012-01-20,3,3,5682.45,False
2012-01-27,3,3,5292.39,False
2012-02-03,3,3,5541.12,False
2012-02-10,3,3,5482.49,True
2012-02-17,3,3,5632.15,False
2012-02-24,3,3,5209.51,False
2012-03-02,3,3,4926.13,False
2012-03-09,3,3,5038.46,False
2012-03-16,3,3,3849.02,False
2012-03-23,3,3,4686.12,False
2012-03-30,3,3,4205.16,False
2012-04-06,3,3,4028.38,False
2012-04-13,3,3,4250.93,False
2012-04-20,3,3,4965.38,False
2012-04-27,3,3,4991.19,False
2012-05-04,3,3,5182.24,False
2012-05-11,3,3,5570.38,False
2012-05-18,3,3,5623.07,False
2012-05-25,3,3,5435.82,False
2012-06-01,3,3,4592.38,False
2012-06-08,3,3,5094.72,False
2012-06-15,3,3,5194.13,False
2012-06-22,3,3,5887.41,False
2012-06-29,3,3,3393.15,False
2012-07-06,3,3,4606.06,False
2012-07-13,3,3,8907.95,False
2012-07-20,3,3,9937.9,False
2012-07-27,3,3,9333.53,False
2012-08-03,3,3,12993.29,False
2012-08-10,3,3,13719.23,False
2012-08-17,3,3,13093.59,False
2012-08-24,3,3,16200.07,False
2012-08-31,3,3,18159.86,False
2012-09-07,3,3,6750.69,True
2012-09-14,3,3,6019.94,False
2012-09-21,3,3,5151.64,False
2012-09-28,3,3,4826.56,False
2012-10-05,3,3,5609.73,False
2012-10-12,3,3,5010.04,False
2012-10-19,3,3,5005.44,False
2012-10-26,3,3,4730.72,False
2010-02-05,3,4,8495.1,False
2010-02-12,3,4,8489.46,True
2010-02-19,3,4,7824.13,False
2010-02-26,3,4,8012.43,False
2010-03-05,3,4,8511.73,False
2010-03-12,3,4,6932.93,False
2010-03-19,3,4,7043.63,False
2010-03-26,3,4,6938.17,False
2010-04-02,3,4,8313.44,False
2010-04-09,3,4,8025.03,False
2010-04-16,3,4,7529.02,False
2010-04-23,3,4,7497.25,False
2010-04-30,3,4,7363.77,False
2010-05-07,3,4,8550.14,False
2010-05-14,3,4,6765.26,False
2010-05-21,3,4,7061.3,False
2010-05-28,3,4,7205.91,False
2010-06-04,3,4,8765.89,False
2010-06-11,3,4,7137.97,False
2010-06-18,3,4,7509.23,False
2010-06-25,3,4,7304.73,False
2010-07-02,3,4,8163.02,False
2010-07-09,3,4,8636.49,False
2010-07-16,3,4,6945.46,False
2010-07-23,3,4,7320.08,False
2010-07-30,3,4,7570.49,False
2010-08-06,3,4,8991.83,False
2010-08-13,3,4,7340.21,False
2010-08-20,3,4,7740.37,False
2010-08-27,3,4,7741.92,False
2010-09-03,3,4,8464.83,False
2010-09-10,3,4,8274.25,True
2010-09-17,3,4,7153.75,False
2010-09-24,3,4,7111.15,False
2010-10-01,3,4,6947.26,False
2010-10-08,3,4,8310.01,False
2010-10-15,3,4,6863.46,False
2010-10-22,3,4,7078.53,False
2010-10-29,3,4,7156.28,False
2010-11-05,3,4,9263.26,False
2010-11-12,3,4,7144.7,False
2010-11-19,3,4,8687.49,False
2010-11-26,3,4,9123.35,True
2010-12-03,3,4,8544.43,False
2010-12-10,3,4,7992.26,False
2010-12-17,3,4,7911.44,False
2010-12-24,3,4,9602.35,False
2010-12-31,3,4,9594.35,True
2011-01-07,3,4,9060.68,False
2011-01-14,3,4,8300.98,False
2011-01-21,3,4,8313.48,False
2011-01-28,3,4,7480.53,False
2011-02-04,3,4,8826.31,False
2011-02-11,3,4,8899.61,True
2011-02-18,3,4,8781.21,False
2011-02-25,3,4,8443.79,False
2011-03-04,3,4,9100.03,False
2011-03-11,3,4,7857.41,False
2011-03-18,3,4,8332.88,False
2011-03-25,3,4,7409.92,False
2011-04-01,3,4,6464.12,False
2011-04-08,3,4,7652.89,False
2011-04-15,3,4,6738.59,False
2011-04-22,3,4,7770.74,False
2011-04-29,3,4,7937.53,False
2011-05-06,3,4,9148.49,False
2011-05-13,3,4,7429.21,False
2011-05-20,3,4,7944.55,False
2011-05-27,3,4,7766.26,False
2011-06-03,3,4,9133.57,False
2011-06-10,3,4,8286.39,False
2011-06-17,3,4,7870.95,False
2011-06-24,3,4,7670.66,False
2011-07-01,3,4,8429.93,False
2011-07-08,3,4,8485.9,False
2011-07-15,3,4,7904.65,False
2011-07-22,3,4,7795.79,False
2011-07-29,3,4,7668.11,False
2011-08-05,3,4,9321.12,False
2011-08-12,3,4,8659.67,False
2011-08-19,3,4,9303.5,False
2011-08-26,3,4,8137.15,False
2011-09-02,3,4,8773.88,False
2011-09-09,3,4,7496.08,True
2011-09-16,3,4,7885.29,False
2011-09-23,3,4,7975.07,False
2011-09-30,3,4,7776.41,False
2011-10-07,3,4,8720.98,False
2011-10-14,3,4,8549.32,False
2011-10-21,3,4,7355.44,False
2011-10-28,3,4,7682.47,False
2011-11-04,3,4,9919.93,False
2011-11-11,3,4,8223.47,False
2011-11-18,3,4,9427.86,False
2011-11-25,3,4,9109.1,True
2011-12-02,3,4,8875.33,False
2011-12-09,3,4,8642.55,False
2011-12-16,3,4,8205.31,False
2011-12-23,3,4,9974.55,False
2011-12-30,3,4,9354.29,True
2012-01-06,3,4,10107.34,False
2012-01-13,3,4,8150.86,False
2012-01-20,3,4,8988.8,False
2012-01-27,3,4,8146.3,False
2012-02-03,3,4,10169.59,False
2012-02-10,3,4,9462.19,True
2012-02-17,3,4,9201.77,False
2012-02-24,3,4,8054.05,False
2012-03-02,3,4,9886.61,False
2012-03-09,3,4,9217.05,False
2012-03-16,3,4,8791.92,False
2012-03-23,3,4,8545.2,False
2012-03-30,3,4,8547.71,False
2012-04-06,3,4,9767.34,False
2012-04-13,3,4,8665.81,False
2012-04-20,3,4,8902.68,False
2012-04-27,3,4,8659.56,False
2012-05-04,3,4,10428.56,False
2012-05-11,3,4,8428.7,False
2012-05-18,3,4,9279.44,False
2012-05-25,3,4,8873.67,False
2012-06-01,3,4,9785.43,False
